jozafat;Forme polonaise de Josaphat.;
ofydd;Forme galloise d'Ovide.;
shanelle;Variante de CHANEL.;
toal;Forme Anglicisée de TUATHAL.;
ayala;;
liber;Tiré de latin liber signification "de libre"(gratuit").;
kjellfrid;;
craig;Rocher (irlandais).;
valentin;Robuste, puissant (germanique).;
imogene;;
velia;Jour de la naissance (latin).;
ashlee;;
ashley;Frênes en un près (anglais).;
mscislaw;;
ioan;Forme roumaine et galloise de JOHN.;
sandeep;Variante du transcription Sandip.;
helmine;;
valencia;D'un Dernier(Tardif) nom latin qui a été tiré de valentia "le pouvoir"("la puissance").;
rhys;Signifie "l'enthousiasme" en gallois. Plusieurs dirigeants(règles) gallois ont porté ce nom.;
stijn;Version courte de Constantijn ou Augustijn.;
goran;Croix sacrée (basque).;
inmaculada;;
kerrie;;
jack;Supplanter, protéger (hébreu).;
allie;;
brighid;;
jabr;signifie "consolation, aide" en arabe.;
timaeus;Forme Latinisée du nom grec (Timaios) signification "d'honneur".;
godelieve;Vient du germain "godo et liev" Signifie: "Dieu et aimé" Se fête le 6 juillet.;
meredith;Grande, qui a le pouvoir (gallois).;
temple;D'un nom de famille qui a à l'origine appartenu à une personne qui a été associée aux Chevaliers Templar, un ordre(une commande) militaire religieux médiéval.;
francis;Libre (latin).;
jaquelyn;;
elfreda;;
marlin;Peut-être une variante de MERLIN.;
amedeo;Amour de Dieu (latin).;
giorgino;Diminutif de GIORGIO.;
dewayne;Variante de Duane.;
martita;;
todd;Renard (anglais).;
ivonette;;
giulia;De la famille romaine de Iule (latin).;
amedea;;
anouska;;
ezekiel;Du nom hébreu (Yechezqel) la signification "Dieu se renforce".;
shlomo;Forme hébraïque de SOLOMON.;
kristyna;;
ruggero;Célèbre guerrier (germanique).;
mirella;Celle qui élève (hébreu).;
liviana;Prénom dérivé de Livia. Vient de Livius, Nom d'une illustre famille romaine. Se fête le 13 novembre.;
ragnborg;;
elisud;;
pierina;;
giulio;De la famille romaine de Iule (latin).;
mahon;Forme Anglicisée de MATHGHAMHAIN.;
tsholofelo;signifie "espèrent" en Tswana.;
bronislava;;
toby;Forme médiévale de TOBIAS.;
matthieu;Don de Dieu (hébreu).;
cowessess;signifie "petit enfant" en Ojibwa.;
jadwiga;;
kondrat;Forme polonaise archaïque de CONRAD.;
gwynfor;Tiré de l'élément gallois Gwyn "blanc, juste, béni" combiné avec mawr "grand(super), grand".;
morpheus;Tiré de grec (morphe) signification "de forme" référant aux formes vues en rêves.;
fabricio;Fabricateur (latin).;
meinard;Variante de Meinhard.;
akilah;;
jael;Qui monte (hébreu).;
delores;;
giorgina;;
mya;Celle qui élève (hébreu).;
boris;Combattant, guerrier (slave).;
zdenka;Forme féminine de ZDENKO.;
myf;;
angerona;;
kimberley;Plaine royale (afrikaans).;
goliath;Exilé (hébreu).;
yorick;Forme Changée de J Ø RG.;
forest;Variante du FORREST, ou bien directement à partir de la forêt mot anglais.;
amenhotep;De l'Egyptien Ymnhtp signifiant "paix d'Amon", tiré du nom de Dieu égyptien AMON combiné avec htp "paix, satisfaction".;
parthenope;;
alois;Très sage (vieil allemand).;
johnie;;
nabil;Noble, honorable (arabe).;
nanette;Diminutif d'ANNE.;
faraj;signifie "remédient" ou "l'amélioration" de l'arabe.;
kimberlee;;
kreindel;;
lizolet;;
blodeuwedd;;
bengta;;
logan;Prairie (irlandais).;
sonny;Fils, garçon (anglais).;
rosalina;Latinate forme de ROSALINE.;
rosalind;;
rosaline;Variante médiévale de ROSALIND.;
nunzio;Forme courte masculine d'ANNUNZIATA.;
marlee;;
amala;;
elissa;Dieu est serment (hébreu).;
judas;Loué (hébreu).;
hermolaos;signifie "les gens(le peuple) de Hermès" du nom de Dieu de messager HERMÈS ont combiné avec le grec (le Laos) "les gens"("le peuple").;
quintus;Roman praenomen, ou le nom donné, ce qui signifie "cinquième" en latin.;
judah;Du nom hébreu (Yehudah) qui a signifié "loué".;
maksimilian;Forme russe de Maximilien.;
findlay;D'un nom de famille écossais qui a été tiré du nom donné FIONNLAGH.;
jago;Supplanter, protéger (hébreu). Prénom basque.;
ahura mazda;signifie "l'étoile(la star) recouvrent" en Cree.;
gilroy;;
andor;Du Vieux norrois nomment Arn þó Rr, tiré de l'élément Arn "l'aigle" combiné avec le nom de Dieu nordique Þó Rr (voir THOR).;
colby;D'un nom de famille, à l'origine de noms d'endroit(de place) anglais divers, tirés du surnom de Vieux norrois Koli (signification "charbon, sombre") et b ý R "ville".;
jumaane;signifie "né mardi" en swahili.;
orsolya;Forme hongroise d'URSULA.;
nasir;Signifie "l'aide" en l'arabe.;
nunzia;Forme abrégée de l'Annunziata.;
mordecai;signifie "serviteur de MARDUK" en persan.;
prabodh;;
zareen;signifie "d'or" en persan.;
mayra;;
inderjit;;
marlen;Mélange de Marx et Lénine.;
jeremy;Dieu élève (hébreu).;
alojz;Forme slovène, slovaque et croate de Aloysius.;
nasim;Signifie "la brise" en l'arabe.;
miloslava;;
riaz;Variante de la transcription du RIAD.;
granville;D'un nom de famille anglais qui a été tiré d'un nom GRAINVILLE d'endroit(de place) normand.;
sibilla;;
jervis;D'un nom de famille qui était une variante de JARVIS.;
jair;signifie "il brille" en l'Hébreu.;
lanzo;Forme allemande de LANCE.;
rian;Le nom irlandais (voir RYAN).;
darcey;;
santuzza;Diminutif de SANTA.;
viviana;Vivante (latin).;
tiziano;La forme italienne du nom de famille romain Titianus, qui a été tiré de praenomen romain TITUS.;
savas;;
tiziana;Forme italienne et féminine de Titien. Vient du latin "titulus" Signifie: "titre d'honneur" Se fête le 16 janvier.;
aurangzeb;signifie "fait d'honorer du trône" en persan.;
finnian;Tiré de Vieux Finlandais irlandais "blanc".;
habacuc;Forme latine de HABAKKUK utilisé en quelques versions du Vulgate.;
kuno;Tiré de kuni Germanique signification "clan, famille".;
atticus;D'un nom romain signifiant "d'Attica" en latin.;
jericho;Du nom d'une ville en Israël qui est mentionnée plusieurs fois en l'Ancien Testament.;
lavender;;
orvokki;signifie "la pensée fleurissent" en finlandais.;
sonia;Sagesse (grec).;
femke;;
matthias;Don de Dieu (hébreu).;
tadeusz;Forme polonaise de Thaddeus.;
sarahjeanne;;
vincenza;;
arisha;;
elodia;;
ibbie;;
avdotya;;
jowita;;
sarina;Signification d'inconnu, peut-être un diminutif de SARA ou une variante de SERENA.;
blazej;Forme tchèque de BLAISE.;
delaiah;signifie "YAHWEH ont dessiné(tiré)" en l'Hébreu.;
adhara;;
farah;Bonheur, satisfaction (arabe).;
deloris;;
farag;La transcription Variante du FARAJ.;
genoveffa;;
sharron;Variante du SHARON.;
mayte;;
coleman;Variante de Colman.;
damon;Tiré de grec (damao) la signification "pour apprivoiser".;
sonja;Forme de SONYA.;
liesl;;
sheenagh;Variante de Sheena.;
sonje;Variante allemande de SONJA.;
jalo;signifie "noble, gracieux" en finlandais.;
ethelbert;Forme médiévale de Æ Ð ELBEORHT.;
rico;Forme abrégée de Ricardo.;
ssanyu;Signifie "la joie" en Luganda.;
vincenzo;Qui triomphe (latin).;
shiva;Tiré de Sanscrit (shiva) signification "bénin, gentil, propice".;
wilfried;Déterminé à amener la paix (germanique).;
wanda;Branche fine (germanique).;
tearach;;
aydin;signifie "éclairés" en turc.;
innokenti;Variante du transcription INNOKENTIY.;
jake;Variante médiévale de CRIC.;
rica;Version courte de FREDERICA et les autres noms se terminant en Rica.;
kendal;;
dakota;;
femie;;
kaden;Variante du CADEN.;
zdenek;;
vijaya;;
violetta;Forme italienne et russe de VIOLETS.;
antipater;Du nom grec (Antipatros), qui a signifié "comme le père" du grec (anti-) "comme" et (le pater)(paternel)) "le père".;
rich;Forme abrégée de RICHARD.;
kader;puissant.;
rick;Forme abrégée de RICHARD ou les noms se terminant par Rick.;
kaylynn;;
lyuba;;
praise;;
saffie;;
plamen;;
esmaralda;;
annemarie;;
maudie;;
violette;Se rapporte à la violette, fleur aux pétales violets (latin).;
liesa;;
kwadwo;signifie "né lundi" en Akan.;
nieves;La neige (espagnol).;
ansgar;Tiré des éléments Germaniques ans "Dieu" et "lance" gar.;
liese;;
acacia;;
amrit;le Nectar. "liqueur divine".;
odell;D'un nom de famille qui était à l'origine d'un nom d'endroit(de place) signifiant "la colline de guède" en Vieil anglais.;
jaka;Forme slovène de JACOB (ou James).;
vanessa;Papillon (grec).;
yngve;Forme moderne d'YNGVI.;
morag;;
jani;Forme finlandaise et diminutif hongrois de JOHN.;
careen;;
tola;;
reiner;Forme allemande de RAYNER.;
beathag;;
vincente;Forme variable italienne de VINCENT.;
hinrik;Forme islandaise d'HENRY.;
kuro;Variante du transcription KUROU.;
beathan;Tiré de Gaélique écossais beatha signification "de vie".;
iolo;Diminutif d'IORWERTH.;
nan;Diminutif d'ANNE et une forme courte de NANCY.;
jana;Dieu fait grâce (hébreu).;
aintzane;;
florrie;;
kurt;Enclos (latin).;
jane;Dieu fait grâce (hébreu).;
lindsey;Terres de Lincoln (vieil anglais).;
ptah;;
nat;Forme abrégée de Nathan, Nathaniel, NATALIE, ou d'autres noms commençant par Nat.;
aristotle;Du nom grec (Aristoteles) qui a signifié "le meilleur but", provenu (d'aristos) "le mieux" et (telos) "le but, le but".;
jami;;
lizbeth;;
philander;;
quinton;;
evelyn;Vie, donner la vie (hébreu).;
iola;Prénom dérivé de Yolande. Vient du latin "viola", signifie : "violette" Se fête le 11 juin. ;
shichiro;Variante du transcription SHICHIROU.;
iole;Couleur pourpre, aube (grec).;
siorus;Forme galloise de GEORGE.;
titania;Peut-être basé sur le latin Titanius sens "des Titans".;
cephas;signifie "se balancent" en l'Araméen.;
livvy;;
chelsea;Port de mer (anglais).;
toni;Inestimable (latin). Fleur (grec).;
lavrenti;Variante du transcription Lavrenti.;
tinuviel;Signifie "le rossignol" en Sindarin.;
medea;;
yesenia;De Jessenia, le nom de genre d'un type d'arbre trouvé en Amérique du Sud.;
zlatko;Diminutif de ZLATAN.;
bohuslav;Tchèque, forme Slovaque et ukrainienne de BOGUSAW.;
ander;La forme basque d'Andreas (voir ANDREW).;
jocosa;;
jyotsna;;
papillion;;
bronte;;
chelsey;;
judie;Prénom dérivé de Judith. Vient de l'hébreu "yohudit" Signifie : "juif" Se fête le 5 mai.;
bertie;Forme anglo-saxonne de Bertrand. Vient du germain "berhrt et hramm" Signifie : "brillant et corbeau" Se fête le 16 octobre.;
mykola;Forme ukrainienne de Nicolas.;
alessia;Défense de l'humanité (grec).;
keren-happuch;;
tomi;Finlandais, diminutif hongrois et gallois de THOMAS.;
merrick;D'un nom de famille anglais qui a été à l'origine tiré d'un Normand le nom donné, composé des éléments Germaniques meri "la gloire" et ric "le pouvoir"("la puissance").;
nehemiah;signifie "consolé par YAHWEH" en Hébreu.;
iona;Couleur pourpre, aube (grec).;
judit;;
marijan;Forme croate et slovène de MARIANUS.;
laurette;Couronnée de laurier (latin).;
ione;;
alessio;Défense de l'humanité (grec).;
lorainne;;
kaylee;;
simge;;
amadi;signifie "libèrent l'homme" en Igbo.;
gigi;Épée (germanique).;
lauretta;;
nichole;Variante de NICOLE.;
przemyslaw;;
lindsie;;
toma;Diminutif de TAMARA.;
hartmut;signifie "endurent l'avis(esprit)", tiré des éléments Germaniques durement "courageux, robuste" et muot "l'avis(esprit), l'esprit(alcool)".;
natille;Variante de Natalie.;
amada;;
kayley;;
moray;Variante de MURRAY.;
berthe;Brillante, illustre (germanique).;
pearlie;Diminutif de PERLE.;
francisco;Libre (latin).;
jarl;signifie "chef, noble, comte" en Vieux norrois.;
bertha;Brillante, illustre (germanique).;
topi;Forme courte finlandaise de TOBIAS.;
summanus;signifie "avant le matin", tiré de latin sub "sous, auparavant" et crinière "matin.;
archippos;signifie "maître de chevaux" des éléments grecs (archos) "maître" et ' (hippopotames) "cheval".;
honor;;
genette;;
poornima;;
hamnet;Diminutif de HAMO.;
nea;Version courte de LINNEA.;
ned;Diminutif d'EDWARD ou EDMUND.;
savio;signifie "intelligent, brillant" en italien.;
cosette;Variante de Colette et diminutif de Nicole. Vient du grec "niké et laos" Signifie : "victoire et peuple" Se fête le 6 mars.;
florianne;Floraison (latin).;
eudocia;;
paget;D'un nom de famille qui a signifié "peu de page" (voir PAIGE).;
lindsay;Terres de Lincoln (vieil anglais).;
zoraida;;
ruuben;Forme finlandaise de REUBEN.;
neo;Nouveau (grec).;
gijs;Version courte de Gijsbert.;
tekla;Forme scandinave, russe et polonais de Thekla.;
yushua;;
jari;Version courte de Jalmari.;
sakura;Japon : fleur de cerise.;
rhonda;Rivière (celte).;
emeric;Puissant (germanique).;
markus;Dédié à Mars, Dieu romain de la guerre (latin).;
volya;signifie "feront(seront), la liberté" en russe.;
peggie;Variante de Peggy.;
tony;Inestimable (latin). Fleur (grec).;
margarethe;Perle (grec).;
francisca;Prénom dérivé de Françoise. Vient du latin "Francus" Signifie : "de condition libre" Se fête le 9 mars.;
rolande;Gloire du pays (germanique).;
regan;Signification d'inconnu, probablement d'origine celtique.;
rheanna;Variante du RHIANNA.;
ginger;Pure, vierge (latin).;
etel;;
franklin;D'un nom de famille anglais qui a été tiré du Moyen anglais frankelin "le citoyen d'honneur".;
valdemar;Forme scandinave de Waldemar.;
chelsie;;
tori;Japon : oiseau.;
vikki;;
timeus;Variante du Timée.;
rolando;Gloire du pays (germanique).;
shifra;Forme hébraïque de SHIPHRAH.;
media;;
amynta;;
gill;;
arnaldo;Aigle, gouverneur (germanique).;
simba;Signifie "le lion" en swahili.;
riku;Japon : terre.;
anchjo;;
boghos;Ouest de transcription arménienne de Poghos.;
irmgard;;
abram;signifie "haut père" en Hébreu.;
tore;Probablement de la Thorir Norse ancien nom.;
quianna;Variante du Qiana.;
ulisse;Courroucé (latin).;
hillel;Tiré de signification (halal) hébraïque "éloge".;
douglas;Rivière bleue foncée (celte).;
tora;Forme moderne de ÞÓ RA.;
cinderella;Forme anglo-xaxonne de Cendrillon. Vient du français "cendre" Se fête le 25 décembre.;
apikalia;;
muirenn;;
haven;;
havel;Forme tchèque et Slovaque de GALLUS.;
kaylie;;
nicoleta;Roumaine forme féminine de Nicolas.;
vsevolod;signifie "pour gouverner(décider) tout" des éléments Slaves vse "tout" et volod "la règle"("l'autorité").;
rike;Forme courte allemande de FRIEDERIKE, HENRIKE et d'autres noms aboutissant rike.;
lydia;Qui vient de Lydie (grec).;
constance;Constante (latin).;
nazario;Originaire de Nazareth (grec).;
kaylin;;
sextus;Roman praenomen, ou le nom donné, ce qui signifie «sixième» en latin.;
wiebe;Forme courte médiévale de noms Germaniques contenant la perruque d'élément signifiant "guerre".;
gunther;Du nom Germanique Gundahar, tiré des éléments gund "guerre" et hari "armée, guerrier".;
nephele;signifie "nuageux" en grec.;
chiara;Illustre (latin).;
fabien;Fève (latin).;
rika;;
lydie;Qui vient de Lydie (grec).;
grover;D'un nom de famille signifiant "bosquet d'arbres" de Vieil anglais graf.;
coinneach;Tiré de Gaélique caoin "beau".;
eliseo;Le seigneur est mon Dieu (hébreu). Prénom basque.;
hopcyn;Forme galloise de Hopkin.;
nia;Forme galloise de Niamh.;
nishant;;
silja;Diminutif finlandais de CECILIA.;
solvig;Variante suédoise de SOLVEIG.;
ashling;;
nic;Forme abrégée de Nicolas, ou parfois DOMINIC.;
echo;;
mustafa;Élu le meilleur (arabe).;
hershel;Diminutif de HERSH.;
merrill;D'un nom de famille anglais qui a été tiré du nom donné MURIEL.;
rino;Renaître (latin).;
ornat;Forme Anglicisée d'ODHARNAIT.;
kynaston;;
vilhelms;;
gino;Royal (latin).;
borya;Diminutif de BORIS.;
silje;Diminutif norvégien et danois de CECILIA.;
vilhelmo;Forme d'espéranto de WILLIAM.;
nir;signifie "ont labouré le champ(domaine)" en l'Hébreu.;
rajya;Variante du transcription RAJIYA.;
khadija;Khadija est un prénom d’origine arabe. ;
matylda;;
svana;Version courte de SVANHILDUR.;
niu;Chine : Fille.;
rhona;Peut-être dérivé du nom de l'île des Hébrides Rona, qui signifie «île rugueuse» en gaélique.;
breann;;
pearl;Perle (grec).;
rina;Joie, bonheur (hébreu).;
vilhelmi;Forme finlandaise de WILLIAM.;
lettice;;
ruairidh;Écossaise apparenté de Ruaidhri.;
gina;Claire, douce (celte).;
bronwen;;
quincey;Variante de Quincy.;
brooks;D'un nom de famille anglais, une variante de RUISSEAU.;
metin;;
niilo;Forme finlandaise de NICHOLAS.;
breana;;
perun;signifie "tonnent" en Slave.;
rochelle;Du nom de Rochelle La français de la ville, signifiant "peu de roche(rock)".;
tenskwatawa;signifie "ouvrent la porte" en Shawnee.;
shanene;Combinaison des éléments de nom populaires Shan et ene.;
silke;Diminutif allemand et hollandais de CELIA ou CECILIA.;
faruq;signifie "la personne qui peut dire directement de faux" en l'arabe.;
myrtle;;
ulick;Forme Anglicisée d'UILLEAG.;
brooke;;
hussain;La transcription Variante de Husayn.;
fulke;Variante du FULK.;
herod;Du nom grec ' (Heroides), qui signifie probablement "la chanson du héros" de ' (des héros) "le héros, le guerrier" combiné avec (oides) "la chanson, l'ode".;
pancho;Espagnole diminutif de FRANCISCO.;
andraste;;
sotirios;Variante du SOTIRIS.;
kamila;perfection (Camélia).;
apollodoros;signifie "le cadeau d'Apollon" du nom de Dieu APOLLON se sont combinés avec "le cadeau" (doron) grec.;
pasqualina;Forme féminine italienne de PASCAL.;
jaya;;
joaquim;Dieu a établi (hébreu).;
joaquin;Forme espagnole de JOACHIM.;
goddard;D'un nom de famille qui a été tiré du nom donné Germanique GODEHARD.;
tova;signifie "bons" en Hébreu.;
yannick;Dieu fait grâce (hébreu).;
caolan;De Gaélique caol "mince" combiné avec le suffixe diminutif án.;
eudora;;
isma'il;Dieu a entendu (hébreu).;
myrtie;;
columbano;;
bearach;Variante du Berach.;
ajith;La transcription Variante du AJIT.;
heron;Tiré de grec ' (héros) signifiant "héros".;
pasqualino;Diminutif de PASQUALE.;
dietlinde;;
lothario;;
silvanus;Nom romain dérivé du latin silva "bois, forêt".;
aryana;;
astor;D'un nom de famille tiré de Provençal astur signification "de faucon".;
pernilla;Suédoise forme courte de PETRONILLA.;
jurgis;Forme lithuanienne de GEORGE.;
pernille;Forme courte danoise et norvégienne de PETRONILLA.;
nekoda;signifie "marqués" en Hébreu.;
